record_id,source_sheet,source_row,numbers_fighter_id,fighter_name,matched_fighter_id,candidate_fighter_id,division,promotion_raw,promotion_id,event_number_raw,event_number_normalized,bout_format,opponent_name,opponent_numbers_fighter_id,opponent_matched_fighter_id,opponent_candidate_fighter_id,result_mark,result,detail_raw
numbers_record_0487,個人成績,488,numbers_fighter_088,イベルト・キューミ,fighter_020b361a38,fighter_020b361a38,,ターゲット,target,93.0,93,ワンマッチ,ワインセル,numbers_fighter_086,fighter_cdb8d47163,fighter_cdb8d47163,⚫︎,loss,2R 2:15 KO(三日月蹴り→パウンド)
numbers_record_0488,個人成績,489,numbers_fighter_088,イベルト・キューミ,fighter_020b361a38,fighter_020b361a38,,ターゲット,target,97.0,97,ワンマッチ,フラーム・グラン,numbers_fighter_090,frahm_gran,frahm_gran,⚫︎,loss,2R 4:10 腕ひしぎ三角固め
numbers_record_0489,個人成績,490,numbers_fighter_088,イベルト・キューミ,fighter_020b361a38,fighter_020b361a38,,ターゲット,target,101.0,101,ワンマッチ,かぶと,numbers_fighter_087,kabuto,kabuto,⚪︎,win,3R 2:11 KO(パウンド)
numbers_record_0490,個人成績,491,numbers_fighter_089,つおし,tsuoshi,tsuoshi,ライト,ターゲット,target,93.0,93,ワンマッチ,きょうない,numbers_fighter_093,kyonai,kyonai,⚪︎,win,"3R 判定2-1
メジャーデビュー戦"
numbers_record_0491,個人成績,492,numbers_fighter_089,つおし,tsuoshi,tsuoshi,,ターゲット,target,94.0,94,ワンマッチ,つくりはら,numbers_fighter_085,tsukurihara,tsukurihara,⚫︎,loss,1R 1:16 KO(左フック→膝蹴り→パウンド)
numbers_record_0492,個人成績,493,numbers_fighter_089,つおし,tsuoshi,tsuoshi,,ターゲット,target,96.0,96,ワンマッチ,だいな,numbers_fighter_084,daina,daina,⚫︎,loss,1R 1:55 KO(左ハイ)
numbers_record_0493,個人成績,494,numbers_fighter_089,つおし,tsuoshi,tsuoshi,,ターゲット,target,99.0,99,ワンマッチ,エメラルド・バンキー,numbers_fighter_094,fighter_ca8f747620,fighter_ca8f747620,⚪︎,win,1R 1:49 KO(左アッパー→サッカーボールキック)
numbers_record_0494,個人成績,495,numbers_fighter_089,つおし,tsuoshi,tsuoshi,,ターゲット,target,100.0,100,ワンマッチ,きたむら,numbers_fighter_083,kitamura,kitamura,⚫︎,loss,2R 2:15 KO(踏みつけ→サッカーボールキック)
numbers_record_0495,個人成績,496,numbers_fighter_090,フラーム・グラン,frahm_gran,frahm_gran,ライト,ターゲット,target,83.0,83,タイトル,ハリス・オルビック,numbers_fighter_100,harris_orbick,harris_orbick,⚪︎,win,"2R 判定3-0 
ターゲットライト級王座防衛"
numbers_record_0496,個人成績,497,numbers_fighter_090,フラーム・グラン,frahm_gran,frahm_gran,,ターゲット,target,84.0,84,タイトル,ワインセル,numbers_fighter_086,fighter_cdb8d47163,fighter_cdb8d47163,⚪︎,win,"2R 判定2-1 
2度目の防衛"
numbers_record_0497,個人成績,498,numbers_fighter_090,フラーム・グラン,frahm_gran,frahm_gran,,ターゲット,target,87.0,87,タイトル,きたむら,numbers_fighter_083,kitamura,kitamura,⚪︎,win,"3R 判定3-0 
3度目の防衛"
numbers_record_0498,個人成績,499,numbers_fighter_090,フラーム・グラン,frahm_gran,frahm_gran,,MAXバウト,max_bout,第6回 1回戦B,第6回 1回戦B,トーナメント,ワインセル,numbers_fighter_086,fighter_cdb8d47163,fighter_cdb8d47163,⚪︎,win,3R 判定2-1
numbers_record_0499,個人成績,500,numbers_fighter_090,フラーム・グラン,frahm_gran,frahm_gran,,MAXバウト,max_bout,第6回 2回戦,第6回 2回戦,トーナメント,コルト・アプロー,numbers_fighter_056,colt_apro,colt_apro,⚫︎,loss,"1R 3:54 アームバー
二回戦敗退"
numbers_record_0500,個人成績,501,numbers_fighter_090,フラーム・グラン,frahm_gran,frahm_gran,,ターゲット,target,89.0,89,タイトル,わく,numbers_fighter_082,waku,waku,⚫︎,loss,"3R 判定0-3
王座陥落"
numbers_record_0501,個人成績,502,numbers_fighter_090,フラーム・グラン,frahm_gran,frahm_gran,,ターゲット,target,93.0,93,ワンマッチ,スマット・ターウィ,numbers_fighter_096,fighter_8c8e6330f0,fighter_8c8e6330f0,⚪︎,win,1R 1:50 KO(左アッパー)
numbers_record_0502,個人成績,503,numbers_fighter_090,フラーム・グラン,frahm_gran,frahm_gran,,ターゲット,target,96.0,96,ワンマッチ,きたむら,numbers_fighter_083,kitamura,kitamura,⚫︎,loss,1R 1:54 KO(膝蹴り→パウンド)
numbers_record_0503,個人成績,504,numbers_fighter_090,フラーム・グラン,frahm_gran,frahm_gran,,ターゲット,target,97.0,97,ワンマッチ,イベルト・キューミ,numbers_fighter_088,fighter_020b361a38,fighter_020b361a38,⚪︎,win,2R 4:10 腕ひしぎ三角固め
numbers_record_0504,個人成績,505,numbers_fighter_090,フラーム・グラン,frahm_gran,frahm_gran,,ターゲット,target,98.0,98,ワンマッチ,だいな,numbers_fighter_084,daina,daina,⚫︎,loss,"3R 判定2-1
第7回MAXバウトライト級出場者争奪マッチ
トーナメント進出ならず"
numbers_record_0505,個人成績,506,numbers_fighter_090,フラーム・グラン,frahm_gran,frahm_gran,,ターゲット,target,100.0,100,ワンマッチ,レーサー・ガルシア,numbers_fighter_091,fighter_0de6ecf382,fighter_0de6ecf382,⚫︎,loss,1R 2:55 腕ひしぎ十字固め
numbers_record_0506,個人成績,507,numbers_fighter_091,レーサー・ガルシア,fighter_0de6ecf382,fighter_0de6ecf382,,ターゲット,target,92.0,92,ワンマッチ,だいな,numbers_fighter_084,daina,daina,⚫︎,loss,"2R 2:47 KO(左ハイ→パウンド)
メジャーデビュー戦"
numbers_record_0507,個人成績,508,numbers_fighter_091,レーサー・ガルシア,fighter_0de6ecf382,fighter_0de6ecf382,,ターゲット,target,94.0,94,ワンマッチ,かつらぎ,numbers_fighter_097,katsuragi,katsuragi,⚪︎,win,1R 2:29 三角絞め
numbers_record_0508,個人成績,509,numbers_fighter_091,レーサー・ガルシア,fighter_0de6ecf382,fighter_0de6ecf382,,ターゲット,target,99.0,99,ワンマッチ,きょうない,numbers_fighter_093,kyonai,kyonai,⚪︎,win,1R 2:52 リアネイキッドチョーク
numbers_record_0509,個人成績,510,numbers_fighter_091,レーサー・ガルシア,fighter_0de6ecf382,fighter_0de6ecf382,,ターゲット,target,100.0,100,ワンマッチ,フラーム・グラン,numbers_fighter_090,frahm_gran,frahm_gran,⚪︎,win,1R 2:55 腕ひしぎ十字固め
numbers_record_0510,個人成績,511,numbers_fighter_092,バイソンデビル,fighter_c6720136f7,fighter_c6720136f7,ライト,ターゲット,target,87.0,87,ワンマッチ,いたみ,,,,⚪︎,win,"3R 1:02 KO(跳び膝蹴り)
メジャーデビュー戦"
numbers_record_0511,個人成績,512,numbers_fighter_092,バイソンデビル,fighter_c6720136f7,fighter_c6720136f7,ライト,ターゲット,target,88.0,88,ワンマッチ,センサー・ファッジ,numbers_fighter_095,fighter_c333ddf234,fighter_c333ddf234,⚫︎,loss,1R 1:39 フロントネックロック
numbers_record_0512,個人成績,513,numbers_fighter_092,バイソンデビル,fighter_c6720136f7,fighter_c6720136f7,,ターゲット,target,99.0,99,ワンマッチ,わく,numbers_fighter_082,waku,waku,⚫︎,loss,1R 2:25 KO(膝蹴り連打)
numbers_record_0513,個人成績,514,numbers_fighter_093,きょうない,kyonai,kyonai,ライト,ターゲット,target,93.0,93,ワンマッチ,つおし,numbers_fighter_089,tsuoshi,tsuoshi,⚫︎,loss,"3R 判定1-2
メジャーデビュー戦"
numbers_record_0514,個人成績,515,numbers_fighter_093,きょうない,kyonai,kyonai,,ターゲット,target,94.0,94,ワンマッチ,ろっこう,numbers_fighter_098,rokkou,rokkou,⚪︎,win,2R 3:00 チョークスリーパー
numbers_record_0515,個人成績,516,numbers_fighter_093,きょうない,kyonai,kyonai,,ターゲット,target,95.0,95,ワンマッチ,つくりはら,numbers_fighter_085,tsukurihara,tsukurihara,⚫︎,loss,1R 1:53 腕ひしぎ十字固め
numbers_record_0516,個人成績,517,numbers_fighter_093,きょうない,kyonai,kyonai,,ターゲット,target,97.0,97,ワンマッチ,かつらぎ,numbers_fighter_097,katsuragi,katsuragi,⚪︎,win,1R 2:59 KO(左フック)
numbers_record_0517,個人成績,518,numbers_fighter_093,きょうない,kyonai,kyonai,,ターゲット,target,98.0,98,ワンマッチ,ワインセル,numbers_fighter_086,fighter_cdb8d47163,fighter_cdb8d47163,⚫︎,loss,2R 2:08 KO(パウンド)
numbers_record_0518,個人成績,519,numbers_fighter_093,きょうない,kyonai,kyonai,,ターゲット,target,99.0,99,ワンマッチ,レーサー・ガルシア,numbers_fighter_091,fighter_0de6ecf382,fighter_0de6ecf382,⚫︎,loss,1R 2:52 リアネイキッドチョーク
numbers_record_0519,個人成績,520,numbers_fighter_094,エメラルド・バンキー,fighter_ca8f747620,fighter_ca8f747620,ライト,ターゲット,target,83.0,83,ワンマッチ,むらき,,,,⚪︎,win,1R ヒールホールド
numbers_record_0520,個人成績,521,numbers_fighter_094,エメラルド・バンキー,fighter_ca8f747620,fighter_ca8f747620,,ターゲット,target,86.0,86,ワンマッチ,イベルト・キューミ,numbers_fighter_088,fighter_020b361a38,fighter_020b361a38,⚫︎,loss,2R 3:51 TKO(左フック→パウンド®️)
numbers_record_0521,個人成績,522,numbers_fighter_094,エメラルド・バンキー,fighter_ca8f747620,fighter_ca8f747620,,ターゲット,target,95.0,95,ワンマッチ,ろっこう,numbers_fighter_098,rokkou,rokkou,⚪︎,win,1R 2:03 KO(左フック→パウンド)
numbers_record_0522,個人成績,523,numbers_fighter_094,エメラルド・バンキー,fighter_ca8f747620,fighter_ca8f747620,,ターゲット,target,97.0,97,ワンマッチ,だいな,numbers_fighter_084,daina,daina,⚫︎,loss,1R 1:33 KO(膝蹴り→パウンド)
numbers_record_0523,個人成績,524,numbers_fighter_094,エメラルド・バンキー,fighter_ca8f747620,fighter_ca8f747620,,ターゲット,target,99.0,99,ワンマッチ,つおし,numbers_fighter_089,tsuoshi,tsuoshi,⚫︎,loss,1R 1:49 KO(左アッパー→サッカーボールキック)
numbers_record_0524,個人成績,525,numbers_fighter_095,センサー・ファッジ,fighter_c333ddf234,fighter_c333ddf234,ライト,ターゲット,target,85.0,85,ワンマッチ,やぶき,,,,⚪︎,win,2R TKO(マウントパンチ®️)
numbers_record_0525,個人成績,526,numbers_fighter_095,センサー・ファッジ,fighter_c333ddf234,fighter_c333ddf234,,ターゲット,target,87.0,87,ワンマッチ,イベルト・キューミ,numbers_fighter_088,fighter_020b361a38,fighter_020b361a38,⚫︎,loss,1R 1:15(腕ひしぎ十字固め)
numbers_record_0526,個人成績,527,numbers_fighter_095,センサー・ファッジ,fighter_c333ddf234,fighter_c333ddf234,,ターゲット,target,88.0,88,ワンマッチ,バイソンデビル,numbers_fighter_092,fighter_c6720136f7,fighter_c6720136f7,⚪︎,win,1R 1:39 フロントネックロック
numbers_record_0527,個人成績,528,numbers_fighter_095,センサー・ファッジ,fighter_c333ddf234,fighter_c333ddf234,,ターゲット,target,92.0,92,ワンマッチ,ハリス・オルビック,numbers_fighter_100,harris_orbick,harris_orbick,⚫︎,loss,1R 4:59 KO(左フック)
numbers_record_0528,個人成績,529,numbers_fighter_095,センサー・ファッジ,fighter_c333ddf234,fighter_c333ddf234,,ターゲット,target,95.0,95,ワンマッチ,ワインセル,numbers_fighter_086,fighter_cdb8d47163,fighter_cdb8d47163,⚪︎,win,2R 2:44 KO(サッカーボールキック)
numbers_record_0529,個人成績,530,numbers_fighter_096,スマット・ターウィ,fighter_8c8e6330f0,fighter_8c8e6330f0,ライト,ターゲット,target,93.0,93,ワンマッチ,フラーム・グラン,numbers_fighter_090,frahm_gran,frahm_gran,⚫︎,loss,"1R 1:50 KO(左アッパー)
メジャーデビュー戦"
numbers_record_0530,個人成績,531,numbers_fighter_097,かつらぎ,katsuragi,katsuragi,ライト,ターゲット,target,94.0,94,ワンマッチ,レーサー・ガルシア,numbers_fighter_091,fighter_0de6ecf382,fighter_0de6ecf382,⚫︎,loss,"1R 2:29 三角絞め
メジャーデビュー戦"
numbers_record_0531,個人成績,532,numbers_fighter_097,かつらぎ,katsuragi,katsuragi,,ターゲット,target,97.0,97,ワンマッチ,きょうない,numbers_fighter_093,kyonai,kyonai,⚫︎,loss,1R 2:59 KO(左フック)
numbers_record_0532,個人成績,533,numbers_fighter_098,ろっこう,rokkou,rokkou,ライト,ターゲット,target,92.0,92,ワンマッチ,スペイラ,,,,⚫︎,loss,"2R 2:44 TKO(パウンド→タオル投入)
メジャーデビュー戦"
numbers_record_0533,個人成績,534,numbers_fighter_098,ろっこう,rokkou,rokkou,,ターゲット,target,94.0,94,ワンマッチ,きょうない,numbers_fighter_093,kyonai,kyonai,⚫︎,loss,2R 3:00 チョークスリーパー
numbers_record_0534,個人成績,535,numbers_fighter_098,ろっこう,rokkou,rokkou,,ターゲット,target,95.0,95,ワンマッチ,エメラルド・バンキー,numbers_fighter_094,fighter_ca8f747620,fighter_ca8f747620,⚫︎,loss,1R 2:03 KO(左フック→パウンド)
numbers_record_0535,個人成績,536,numbers_fighter_099,アミュー・エンド・ビラー,fighter_15a01339a6,fighter_15a01339a6,ライト,ターゲット,target,97.0,97,ワンマッチ,わく,numbers_fighter_082,waku,waku,⚫︎,loss,1R 3:05 KO(ミドルキック)
numbers_record_0536,個人成績,537,numbers_fighter_100,ハリス・オルビック,harris_orbick,harris_orbick,ライト,ターゲット,target,83.0,83,ワンマッチ,フラーム・グラン,numbers_fighter_090,frahm_gran,frahm_gran,⚫︎,loss,判定3-0
numbers_record_0537,個人成績,538,numbers_fighter_100,ハリス・オルビック,harris_orbick,harris_orbick,,ターゲット,target,86.0,86,ワンマッチ,きたむら,numbers_fighter_083,kitamura,kitamura,⚫︎,loss,1R 1:01(左ストレート→パウンド®️)
numbers_record_0538,個人成績,539,numbers_fighter_100,ハリス・オルビック,harris_orbick,harris_orbick,,ターゲット,target,88.0,88,ワンマッチ,ワインセル,numbers_fighter_086,fighter_cdb8d47163,fighter_cdb8d47163,⚫︎,loss,3R 0:25 KO(左フック)
numbers_record_0539,個人成績,540,numbers_fighter_100,ハリス・オルビック,harris_orbick,harris_orbick,,ターゲット,target,92.0,92,ワンマッチ,センサー・ファッジ,numbers_fighter_095,fighter_c333ddf234,fighter_c333ddf234,⚪︎,win,1R 4:59 KO(左フック)
numbers_record_0540,個人成績,541,numbers_fighter_100,ハリス・オルビック,harris_orbick,harris_orbick,,ターゲット,target,97.0,97,ワンマッチ,つくりはら,numbers_fighter_085,tsukurihara,tsukurihara,⚫︎,loss,3R 2:52 腕ひしぎ十字固め
numbers_record_0541,個人成績,542,numbers_fighter_101,タイプ・ジー,fighter_cc477f9dcf,fighter_cc477f9dcf,ヘビー,MAXバウト,max_bout,SP,SP,ワンマッチ,テール・ジャンク,numbers_fighter_011,tail_junk,tail_junk,⚪︎,win,"3R 判定3-0
ヘビー級98kg契約(キャッチウェイト)"
numbers_record_0542,個人成績,543,numbers_fighter_101,タイプ・ジー,fighter_cc477f9dcf,fighter_cc477f9dcf,,エンペラー,emperor,120.0,120,ワンマッチ,チャールス・ブランディン,numbers_fighter_040,fighter_b9115f2d71,fighter_b9115f2d71,⚪︎,win,"1R 1:45 アームバー
各団体ワンマッチ契約、エンペラー初戦"
numbers_record_0543,個人成績,544,numbers_fighter_101,タイプ・ジー,fighter_cc477f9dcf,fighter_cc477f9dcf,,MH,mh,40.0,40,ワンマッチ,ヘル・ラッサー,numbers_fighter_010,fighter_8d86ebfe6f,fighter_8d86ebfe6f,⚪︎,win,"1R 1:35 KO(パウンド連打®️)
各団体ワンマッチ契約、MH初戦"
