candidate_id,video_id,video_title,source_id,source_type,source_ref_id,source_title,source_url,mention_types,matched_texts,content_preview,confidence,notes
video-source-0074,youtube_pujzpgtph2w,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第三試合］つくりはらvsステシエン・チェットの見どころ動画,youtube_description:youtube_pujzpgtph2w,youtube_description,youtube_pujzpgtph2w,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第三試合］つくりはらvsステシエン・チェットの見どころ動画,https://www.youtube.com/watch?v=pujZpgtpH2w,event:4 | result:1 | youtube_url:3,🚨アラカクライブ（勉強用）⬇️ | https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8 | ⚠️アラカクライブ詳細、チケット情報🎫 | 『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』 | ☆第7回MAXバウトライト級GP,🚨アラカクライブ（勉強用）⬇️ https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8 ⚠️アラカクライブ詳細、チケット情報🎫 『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』 【日程】2023年9月27日（金） 【会場】新宿ハイジアV1 【開場】19時15分 【開演】19時30分 【料金】前売り予約1500円／当日2000円 説明一切無し！試合を見るだけのアラカクだ！アラカク！！ ご予約⬇️ https:...,high,YouTube description source document is available for this video.
video-source-0075,youtube_yliawvelzbm,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第一試合］ランダーデビルvsキマイラの見どころ動画,youtube_description:youtube_yliawvelzbm,youtube_description,youtube_yliawvelzbm,【概要欄絶対に見て】第7回MAXバウトライト級GP［Aブロック第一試合］ランダーデビルvsキマイラの見どころ動画,https://www.youtube.com/watch?v=YLiAwvelzBM,event:5 | result:1 | youtube_url:3,🚨アラカクライブ（勉強用）⬇️ | https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8 | ⚠️アラカクライブ詳細、チケット情報🎫 | 『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』 | ☆第7回MAXバウトライト級GP,🚨アラカクライブ（勉強用）⬇️ https://youtu.be/Q950wPcZuME?si=cA3Epe_CGLOq9Cb8 ⚠️アラカクライブ詳細、チケット情報🎫 『アラカク試合だけのライブNo.1【第7回MAXバウトライト級GP一回戦】』 【日程】2023年9月27日（金） 【会場】新宿ハイジアV1 【開場】19時15分 【開演】19時30分 【料金】前売り予約1500円／当日2000円 説明一切無し！試合を見るだけのアラカクだ！アラカク！！ ご予約⬇️ https:...,high,YouTube description source document is available for this video.
video-source-0076,youtube_nethwrkgjga,【概要欄を是非】まによんpresentsアラカク試合だけのライブNo.3［エリートスピリッツミドル級GP FINAL］（アラカク説明なしのライブ）,youtube_description:youtube_nethwrkgjga,youtube_description,youtube_nethwrkgjga,【概要欄を是非】まによんpresentsアラカク試合だけのライブNo.3［エリートスピリッツミドル級GP FINAL］（アラカク説明なしのライブ）,https://www.youtube.com/watch?v=nEthwrKGJgA,event:4 | youtube_url:4,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | アラカクライブNo.13 | https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A | アラカクライブNo.14 | https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB,【アラカク知らない人へ】 ①アラカクなに？って方へ！ これが一番わかりやすいです⬇️ バキ童チャンネル（アラカクの説明） https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 ＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️ ②アラカク説明ありのライブ！ 最初の1時間アラカクの説明してます！！ お笑いライブとしても最高です✨ アラカクライブNo.13 https://youtu.be/Q950...,high,YouTube description source document is available for this video.
video-source-0077,youtube_ih3zxm_t77c,【概要欄めっちゃ見て】ターゲットNo.94の見どころ！！,youtube_description:youtube_ih3zxm_t77c,youtube_description,youtube_ih3zxm_t77c,【概要欄めっちゃ見て】ターゲットNo.94の見どころ！！,https://www.youtube.com/watch?v=iH3zxM-t77c,event:1 | matchup:1,② アラカクライブが開催されます！ | 【ターゲットNo.94対戦カード】,【告知】 ①3月27日（水）20：00から このチャンネル［アラカク通信］で ターゲットとエンペラーの試合観戦配信します。 ② アラカクライブが開催されます！ まによんpresents 『アラカクNo.11 開幕戦』 【日程】2024年3月29日（金） 【会場】新宿ハイジアV1 【開場】18時45分 【開演】19時00分 【料金】前売り予約1500円／当日2000円 予約→ https://t.co/JkEx9Whe0o よろしくお願いします🙇‍♂️ 【ターゲットNo.94対...,high,YouTube description source document is available for this video.
video-source-0078,youtube_xq4q7wpe4_a,【森本カメラ】試合観戦側映像③ 2025.7.26アラカク試合だけのライブNo.3,youtube_description:youtube_xq4q7wpe4_a,youtube_description,youtube_xq4q7wpe4_a,【森本カメラ】試合観戦側映像③ 2025.7.26アラカク試合だけのライブNo.3,https://www.youtube.com/watch?v=xq4Q7wPE4-A,event:4 | youtube_url:4,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | アラカクライブNo.13 | https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A | アラカクライブNo.14 | https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB,2025.7.26アラカク試合だけライブNo.3 トンツカタン森本が提案してくれた観戦側の映像【森本カメラ】その③ 【アラカク知らない人へ】 ①アラカクなに？って方へ！ これが一番わかりやすいです⬇️ バキ童チャンネル（アラカクの説明） https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 ＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️ ②アラカク説明ありのライブ！ 最初の1時間アラカクの説...,high,YouTube description source document is available for this video.
video-source-0079,youtube_vua63zqqncc,【森本カメラ】試合観戦側映像② 2025.7.26アラカク試合だけのライブNo.3,youtube_description:youtube_vua63zqqncc,youtube_description,youtube_vua63zqqncc,【森本カメラ】試合観戦側映像② 2025.7.26アラカク試合だけのライブNo.3,https://www.youtube.com/watch?v=vUA63ZqQNCc,event:4 | youtube_url:4,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | アラカクライブNo.13 | https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A | アラカクライブNo.14 | https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB,2025.7.26アラカク試合だけライブNo.3 トンツカタン森本が提案してくれた観戦側の映像【森本カメラ】その② 【アラカク知らない人へ】 ①アラカクなに？って方へ！ これが一番わかりやすいです⬇️ バキ童チャンネル（アラカクの説明） https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 ＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️ ②アラカク説明ありのライブ！ 最初の1時間アラカクの説...,high,YouTube description source document is available for this video.
video-source-0080,youtube_kw4do4oupky,【森本カメラ】試合観戦側映像① 2025.7.26アラカク試合だけのライブNo.3,youtube_description:youtube_kw4do4oupky,youtube_description,youtube_kw4do4oupky,【森本カメラ】試合観戦側映像① 2025.7.26アラカク試合だけのライブNo.3,https://www.youtube.com/watch?v=Kw4Do4ouPKY,event:4 | youtube_url:4,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | アラカクライブNo.13 | https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A | アラカクライブNo.14 | https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB,2025.7.26アラカク試合だけライブNo.3 トンツカタン森本が提案してくれた観戦側の映像【森本カメラ】その① 【アラカク知らない人へ】 ①アラカクなに？って方へ！ これが一番わかりやすいです⬇️ バキ童チャンネル（アラカクの説明） https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 ＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️ ②アラカク説明ありのライブ！ 最初の1時間アラカクの説...,high,YouTube description source document is available for this video.
video-source-0081,youtube_dosndbafkiw,【日程変更のお知らせ】第5回MAXバウトミドル級トーナメント一回戦,youtube_description:youtube_dosndbafkiw,youtube_description,youtube_dosndbafkiw,【日程変更のお知らせ】第5回MAXバウトミドル級トーナメント一回戦,https://www.youtube.com/watch?v=DOSNDbaFKiw,event:1,第5回MAXバウトミドル級トーナメント一回戦,第5回MAXバウトミドル級トーナメント一回戦 試合動画アップ日の変更！ Ａブロック ８月７日→８月１４日 Ｂブロック ８月１４日→８月２８日,high,YouTube description source document is available for this video.
video-source-0082,youtube_igtaftdrqu,【告知】7月26日（土）ライブ開催！概要欄見てね！！,youtube_description:youtube_igtaftdrqu,youtube_description,youtube_igtaftdrqu,【告知】7月26日（土）ライブ開催！概要欄見てね！！,https://www.youtube.com/watch?v=_IGtAFTDRqU,event:3 | youtube_url:4,https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | アラカクライブNo.13 | https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A | アラカクライブNo.14 | https://youtu.be/yN9h0C5MDHM?si=LV0FvalW9NmZZ8iB,今回のライブはアラカクの説明がありません！ 試合観戦のみのライブなのでアラカクを一度見てきて下さい！！ おすすめ① アラカクなに？って方へ！ これが一番わかりやすいです⬇️ バキ童チャンネル（アラカクの説明） https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 ＊アラカクのチャンネル【アラカク通信】はバキ童チャンネル見た後の方がおすすめです🙇‍♂️ おすすめ② アラカク説明ありのライブ！ 最初の1時間アラカクの説明してます！！ お...,high,YouTube description source document is available for this video.
video-source-0083,youtube_zg0qp22iiac,【告知】2026年4月22日（水）超アラカクライブ,youtube_description:youtube_zg0qp22iiac,youtube_description,youtube_zg0qp22iiac,【告知】2026年4月22日（水）超アラカクライブ,https://www.youtube.com/watch?v=ZG0qP22iIAc,event:4 | youtube_url:5,キャパ500でアラカクライブに挑戦します❗️ | https://youtu.be/VDwwo72yU9s?si=XgCzRF5_4IQmQ6-0 | https://youtu.be/4cccIjMPRHU?si=AiaANVELch62r9-v | アラカクライブNo.13 | https://youtu.be/Q950wPcZuME?si=atMxlniH5Ybi655A,今年は挑戦の年🔥 キャパ500でアラカクライブに挑戦します❗️ よろしくお願いします‼️ 【告知】 『超アラカク』 【日程】2026年4月22日（水） 【会場】中野ZERO小ホール 【開場】19時00分 【開演】19時30分 【料金】前売り予約3000円／当日3500円 【アラカク知らないゲスト】 トム・ブラウン 布川 ヤーレンズ 楢原 【アラカク知ってるゲスト】 モグライダー 芝 ヤーレンズ 出井 や団 本間キッド ファイヤーサンダー 崎山 三福エンターテイメント 🎫⬇️...,high,YouTube description source document is available for this video.
video-source-0084,youtube_eaovcuisvg,【⚠️概要欄チェック】9月30日（土）まによんpresentsアラカクライブ 秋の陣！！の注目カードを準決終わりに簡単に話してみた！！,youtube_description:youtube_eaovcuisvg,youtube_description,youtube_eaovcuisvg,【⚠️概要欄チェック】9月30日（土）まによんpresentsアラカクライブ 秋の陣！！の注目カードを準決終わりに簡単に話してみた！！,https://www.youtube.com/watch?v=_EaoVcuIsVg,event:2 | matchup:1 | result:3,アラカクファミリーのTCクラクション坂本No.1さんに今回のアラカクをKOC準決勝終わり話しました。 | ［対戦カード 選手情報］ | ターゲットNo.93 | ☆ライト級タイトルマッチ | マウンテン・ヒーローズNo.30,少しアラカクファンのファイヤーサンダー崎山くん アラカクファミリーのTCクラクション坂本No.1さんに今回のアラカクをKOC準決勝終わり話しました。 ライブ情報 まによんpresents 『アラカク秋の陣』 【日程】2023年9月30日（土） 【会場】新宿バティオス 【開場】18時45分 【開演】19時00分 【料金】前売り予約1500円／当日2000円 【出演】アラカクファミリー ⬇️tigetご予約 https://t.co/YyTjLoayLh ［対戦カード 選手情報］...,high,YouTube description source document is available for this video.
